gene	t	p	log2FC	padj	corr_with_FXN
LOC100129858	4.918888466010535	2.348560058026459e-05	0.8936810129437243	0.0015225116203621723	-0.5899896692770034
PCID2	-4.922611994376825	2.341217295331599e-05	-0.32334055329546096	0.0015225116203621723	0.4816511003530784
FAF2	4.922498575398705	2.3596104154640413e-05	0.19523229373626272	0.001523699991329534	-0.4830624341695581
NUP98	4.988559120721126	2.3703439292039597e-05	0.25863300066249195	0.0015246753110377688	-0.5502257133633753
SCG5	5.002758380868305	2.3913740578526095e-05	1.226923197489243	0.0015320484906985738	-0.5371879146855219
AP4S1	-5.110563362356766	2.409609869830193e-05	-0.4874547589700846	0.0015320484906985738	0.5141647245847176
ACSF2	-4.971024277455688	2.4017360687663338e-05	-0.6073470302268227	0.0015320484906985738	0.42446263124297734
SMAP1	-5.100042997184857	2.4449414948916688e-05	-0.1988946645393188	0.0015485566226840681	0.6230009541724444
SAP130	4.952429494497787	2.4689224011779755e-05	0.6789886229695421	0.0015577769547279812	-0.4713136720221789
RPL15	-4.903898719209838	2.497313156552901e-05	-0.6194459903109628	0.0015637531739006061	0.5767473949056943
KLHL22	-4.932789906732672	2.497277563544889e-05	-0.2670888960047755	0.0015637531739006061	0.40545525984258757
RPL5	-4.902814537606387	2.533763856995908e-05	-0.6485533688992344	0.001569407640609654	0.6192531379566235
SENP8	-4.907189108419901	2.518716443826773e-05	-0.36311568910119263	0.001569407640609654	0.4837985319480473
EDEM3	4.891142536775409	2.5443182365458062e-05	0.2751612628762299	0.001569407640609654	-0.5012864503332415
RGS3	4.972857207596416	2.5405739642596968e-05	0.7185732785406564	0.001569407640609654	-0.6907947181722685
EEF1A1	-4.920398399481487	2.5722572784711177e-05	-0.560636029243291	0.0015750593392414589	0.6171934591741641
NUB1	-4.890255254898391	2.5725365773104705e-05	-0.24637437072191481	0.0015750593392414589	0.5253353958179795
RHOB	-4.947980322084467	2.590433633449254e-05	-0.9495410436472866	0.0015801645164040447	0.5911876160020328
FLJ42627	4.942337095181172	2.625915161029393e-05	0.5972736646976706	0.0015899891073536537	-0.5596159214275445
ZNF133	-4.987456279311747	2.64501242829989e-05	-0.24848621547547722	0.0015899891073536537	0.5466101795078473
WBP1L	4.913452579718572	2.6325427033625637e-05	0.5111624503884347	0.0015899891073536537	-0.6092011117169732
PEX11A	-4.93645292432437	2.64277291264113e-05	-0.6234104893809516	0.0015899891073536537	0.4634612304867164
IMPAD1	4.932194480225877	2.655300007907768e-05	0.2994847378229686	0.001590390015605917	-0.6237402883170421
IP6K2	-4.947432515276589	2.7016860694846273e-05	-0.26990662997025794	0.0016023159594128339	0.4439084127617683
RNF168	4.874919971362017	2.7042898353165606e-05	0.4421877575848363	0.0016023159594128339	-0.5691062166766334
SLC36A1	4.980268382222451	2.6928074510967492e-05	0.6653569344800783	0.0016023159594128339	-0.5064992196272681
LINC00493	-4.99622336913961	2.719153769400047e-05	-0.4016817791752185	0.0016053689629268635	0.5562565452828232
TMEM42	-4.868431132498395	2.7584083203969436e-05	-0.48036209479175795	0.0016078918385557433	0.5477394159937572
MTIF2	-4.877527223628034	2.772059609148792e-05	-0.2506795097238417	0.0016078918385557433	0.6026577986078089
SNORD49A	-4.965829857977154	2.7431995390667114e-05	-0.8443382630898757	0.0016078918385557433	0.6136205969960901
NPRL2	-4.865386893031716	2.7494818436206446e-05	-0.1962887700790681	0.0016078918385557433	0.5035829696329807
CLUH	4.966541352856202	2.7699368229252635e-05	0.3057797022191391	0.0016078918385557433	-0.5873240039764615
EIF4A2	-5.304958965366762	2.8053803566973132e-05	-0.7453971490521774	0.0016084878080927015	0.5065169662596912
SERTAD2	4.907577034377859	2.8011400629385735e-05	0.5463820558496497	0.0016084878080927015	-0.5815969873322909
L2HGDH	4.907070271274327	2.8120076011057452e-05	0.5032355788246559	0.0016084878080927015	-0.5806231424512224
KCTD18	-4.967010978007345	2.8028491769625127e-05	-0.27826796017105515	0.0016084878080927015	0.6604570452294103
ZNF772	-4.8682969476560265	2.8267060700529295e-05	-0.4616548762737427	0.0016113199325532752	0.4291135958495566
SMARCE1	-4.961519083580921	2.85891437958624e-05	-0.210225149912171	0.0016190922340545385	0.5118486149615725
NPHP4	4.910605196768372	2.8599294195385953e-05	0.34877824115601896	0.0016190922340545385	-0.5018292680798458
SOAT1	4.8929568450257515	2.917680108258877e-05	0.4790698417015733	0.001640549995565561	-0.6698018623519973
UFC1	-4.901332936937352	2.916852123954859e-05	-0.41923490014794496	0.001640549995565561	0.5717945564816005
EIF4B	-4.919914277797092	2.9472921617215044e-05	-0.5417561815947511	0.0016515826008616334	0.56508026368543
EIF3E	-4.840323352891189	2.959167681066314e-05	-0.6354817196048845	0.001652635166746866	0.6033406923311636
MYL6B	-4.836931014766415	2.986193200334864e-05	-0.39798207258781204	0.0016621131244018734	0.5721468992245544
C12orf23	-4.901402890642928	3.016997080820788e-05	-0.35633008173176073	0.0016736234477533036	0.5628240205962387
LIME1	-4.825944621523038	3.090445026323275e-05	-0.4978750172698252	0.0017058478276607758	0.5483177442686346
ERO1L	4.8652601114318035	3.095725293679951e-05	0.42767381066809484	0.0017058478276607758	-0.647438887724904
CAPNS1	-4.826200511484107	3.143602245111638e-05	-0.4646119223691372	0.0017264747081043351	0.4675155690078093
LGALS1	-4.842054867073854	3.160240440262374e-05	-0.7669319848645255	0.0017281222782914963	0.49505327798066945
FAM98C	-4.8224465344568985	3.1675098319661444e-05	-0.33045552430313574	0.0017281222782914963	0.45196513212868866
ARHGAP1	4.814367471925377	3.2053158092889657e-05	0.5996006386116246	0.0017381411181086749	-0.5102861256312974
RGS10	-4.811975575757206	3.2069024319348246e-05	-0.7265940064244347	0.0017381411181086749	0.5780385138494348
FBXW4	-4.872226800707816	3.287303765997122e-05	-0.2400678965476608	0.001773734232516831	0.5347199689126209
EIF3H	-4.815557583514257	3.294031875764728e-05	-0.3922102664344873	0.001773734232516831	0.654339588470666
RBM5	-4.799161780201085	3.3501450574701684e-05	-0.21943328949148722	0.0017807475223485321	0.5493486076183723
ARFGAP2	-4.857239691587031	3.323390717741164e-05	-0.15112220782560115	0.0017807475223485321	0.4866104290944958
FBXL19-AS1	4.801176503006975	3.344714330798484e-05	0.6156691094976345	0.0017807475223485321	-0.4414498410119757
ATP5G2	-4.946086210411838	3.3388018304829074e-05	-0.4084979742439945	0.0017807475223485321	0.5926522467216537
TEX101	4.794441619023398	3.376936166310155e-05	0.5925690826503223	0.0017892349924767041	-0.6075546150915248
RPL27A	-4.801937828942527	3.388345209370473e-05	-0.5731076808429183	0.0017895442382141625	0.5955248502021923
C16orf55	4.946771294475742	3.4304152156405824e-05	0.5605589861878659	0.001805993437253327	-0.48932226553129465
ZFAND1	-4.804828197655433	3.4889455457226896e-05	-0.5052952822565651	0.0018194245683388576	0.5866340903406965
LOC100129046	4.802958574669714	3.473191610269342e-05	0.9613765205939004	0.0018194245683388576	-0.6454100688223343
ARMC4	-4.803324209694057	3.479502954030528e-05	-1.6460408398310786	0.0018194245683388576	0.5151774504188489
SCARB2	4.800804474968075	3.552134998264621e-05	0.3288854588022705	0.001846551687305423	-0.517626551844385
RAB7A	5.012300723437756	3.5635143532627055e-05	0.37156669132586373	0.0018466600556045702	-0.6544333682045964
TCEAL4	-4.778957828280205	3.6533386100867055e-05	-0.38106973043905157	0.0018627627773190542	0.5042743435179363
NKD2	4.863782444837451	3.643794088144369e-05	2.6007185037911933	0.0018627627773190542	-0.4679911907338694
PRPF39	-4.90048799580709	3.620306606669733e-05	-0.38963228445938825	0.0018627627773190542	0.4497281878803579
RPL4	-4.778856322827974	3.617906258166673e-05	-0.5573426661658445	0.0018627627773190542	0.6170379322542402
SLC43A3	5.0271653654728405	3.630829786886899e-05	1.085848095177754	0.0018627627773190542	-0.5999762630696216
COMMD10	-4.786227689717794	3.662197705091601e-05	-0.4688964396827995	0.0018627627773190542	0.5696083568438173
KIF1B	4.764700403663223	3.6840293159241416e-05	0.4107968373426214	0.0018681192828693862	-0.6783823985095083
MIOS	-4.81999340474981	3.6959233552151526e-05	-0.4543370819114614	0.001868419235017177	0.5834772119520488
SHFM1	-4.808524376107149	3.736303811066526e-05	-0.26406823205886987	0.001883074338437218	0.6311462336964491
ZNF627	-4.773029048313539	3.754264351491801e-05	-0.3103693734962807	0.001886375197401549	0.5226270614212325
ANKRD36BP1	4.781009564788829	3.7826657755700614e-05	0.6748823782249769	0.0018948863010893541	-0.5441403502833801
SAMD4B	4.811470928638482	3.836730368595669e-05	0.7247018629503721	0.0019143413504327524	-0.5351416193368682
GNB2L1	-4.758256681775804	3.84466353120606e-05	-0.45482609637505966	0.0019143413504327524	0.6294422231139033
CMC4	-4.772804037904823	3.867955405250022e-05	-0.35180568214706387	0.0019201552794050484	0.6729791512087535
ZNF140	-4.954229710890266	3.887750570200162e-05	-0.30252837255857123	0.0019242037328137387	0.5415111142354818
EIF3D	-4.938620968727621	3.9052980059116915e-05	-0.3012457501757293	0.0019271188458425722	0.6232023503312667
LIN28A	4.784833707657051	3.920677196807729e-05	1.0458522282607803	0.001928949843465136	-0.5522086755776395
FARP1	-4.744974081547536	3.947471754235311e-05	-0.45667064540353586	0.0019356758529525918	0.5783394664590513
ERGIC3	-4.78380860653303	3.957766851962834e-05	-0.4177819363063797	0.0019356758529525918	0.5637501762303903
CUEDC2	-4.76032594695367	4.041677690072506e-05	-0.2645871125149437	0.0019650874674879	0.5409346332675813
CHMP2A	-4.812537975169548	4.036906856966174e-05	-0.32173379403214675	0.0019650874674879	0.5586382880261695
TOX4	-4.728138998230703	4.110695975464349e-05	-0.20083828876568255	0.0019927834360821454	0.43447607484331846
PALB2	4.7659707040359525	4.2194784455725255e-05	0.2553308646166492	0.002022903600104789	-0.484756473975828
COG4	-4.961823842598115	4.22177570646756e-05	-0.23596674713194687	0.002022903600104789	0.5001708368352125
KAT5	-4.7764706384091244	4.209468191251981e-05	-0.20378026418584305	0.002022903600104789	0.4629995022929314
CYTH2	-4.7227985646784925	4.200088785953195e-05	-0.3393438503334494	0.002022903600104789	0.5533625407847849
DGCR6L	-4.717495629345941	4.281231991374612e-05	-0.32878710009933165	0.0020395690504153804	0.5009895295650322
LMBR1L	-4.761875474017573	4.270851816381321e-05	-0.38729315756044436	0.0020395690504153804	0.4480440580025073
MB21D2	-4.746463563979653	4.325218518612569e-05	-0.8055562304063697	0.0020546030842294363	0.5149198403000259
SYPL2	-4.71608603369974	4.373594159831336e-05	-2.5393066462790825	0.002061282463083937	0.5278242437225045
FLOT1	-4.9349241686085925	4.376687100250813e-05	-0.34967068246394994	0.002061282463083937	0.528376303586142
NDUFS4	-4.723991515982599	4.3542080209504034e-05	-0.48244333024296715	0.002061282463083937	0.5649265227057109
GPR137C	4.7328085486961236	4.440215223176534e-05	1.172974614033894	0.002085261302679866	-0.5504999722896956
ZNF625	4.70005352476054	4.496375833507137e-05	0.37402573870884126	0.0021056540765922514	-0.5283794301042165
LNX1-AS1	4.695635957119869	4.518003291192361e-05	1.3628865458391215	0.00210980543521754	-0.5873608481235465
LOC100132832	4.696338987785305	4.553998078969668e-05	0.7482753033190779	0.0021149463589032473	-0.5021010793468106
ZCCHC14	4.752436029587676	4.5559451433211425e-05	0.6943488103375834	0.0021149463589032473	-0.5736185062918315
ZNF431	4.702414615839449	4.5719585600651935e-05	0.32583077487729817	0.0021149463589032473	-0.5944967051462902
CLEC2A	4.795996356785908	4.5801875052166385e-05	4.289630778559147	0.0021149463589032473	-0.6615751274805183
PSMD11	4.695427729465847	4.652517693895088e-05	0.3698322023791576	0.002142361281275201	-0.4050506824964713
PLEKHM1	4.703202168776009	4.7008923983170684e-05	0.5996964353095624	0.002158623673238318	-0.5841263916091443
RPL10	-4.678731931152791	4.742434231302585e-05	-0.5811900898193212	0.002171667043702577	0.6042071482587877
EHBP1	-4.697162165630294	4.821354922151928e-05	-0.5462337656103617	0.002199972625806561	0.4060711443708438
HOXB3	5.145332283235453	4.830863608782177e-05	1.532369443673165	0.002199972625806561	-0.6333028603108074
RPL9	-4.676470472097527	4.944501850821386e-05	-0.625878792302407	0.002216927494472901	0.6095734517319645
DHRS4L2	-4.672014128531615	4.965393999100039e-05	-0.47491277318105674	0.002216927494472901	0.6044244373087284
TCEA2	-4.779725703474281	4.9114289177565334e-05	-0.5308837168906972	0.002216927494472901	0.5032277333681356
ZNF652	4.718148061464053	4.9094372128585265e-05	0.6029692390427925	0.002216927494472901	-0.47253164192631625
CCDC47	4.754921185743762	4.936521122341263e-05	0.2568638672777901	0.002216927494472901	-0.42940807047196183
C10orf107	-4.728369136578507	4.9753801975043635e-05	-1.1676939492929677	0.002216927494472901	0.448191889503057
FLJ20021	-4.6751313566931785	4.886518699559488e-05	-0.5998049525401603	0.002216927494472901	0.5261002383479295
SURF1	-4.733543908859293	4.9643040581138316e-05	-0.3636698974475152	0.002216927494472901	0.5756145634496453
ARMC12	-4.669244384430181	5.024510790697374e-05	-1.1447666357640132	0.002232800749489739	0.5937193251429547
NQO1	-4.755626254167272	5.121534892938112e-05	-0.716842053614192	0.0022670025238473194	0.5047415396996304
RRAS	-4.661296065229305	5.128902933391189e-05	-0.4977460930421653	0.0022670025238473194	0.4437501498757634
NOB1	-4.664578495250116	5.1835565038403674e-05	-0.40505200421750587	0.00228504993506627	0.564678226261935
VPS45	-4.648168449003713	5.220724636830693e-05	-0.24024821185918377	0.0022953138024321327	0.5348209280794372
PLAC4	4.644657636381432	5.236535107890898e-05	1.0440701684657352	0.002296158139749189	-0.5851432495107385
LPPR4	-4.669920412943738	5.265421187971797e-05	-2.2213347559991696	0.002302716340168301	0.5279055278123558
CRBN	-4.641871683061707	5.286820277200237e-05	-0.36295250397040846	0.002305974300854805	0.56388355555069
IFT52	-4.681931244435839	5.3149699096929776e-05	-0.3526754682942297	0.0023121517783456476	0.5746875539988588
CD2BP2	-4.646912504172993	5.345943087372308e-05	-0.12282751526241498	0.00231344987375266	0.42661570893362777
GCA	4.646866480453448	5.333955029173612e-05	1.3495328176073613	0.00231344987375266	-0.5243288728392975
GCHFR	-4.731683639683968	5.364616613528538e-05	-0.9684766596208512	0.0023154693795885187	0.5239415968808594
C22orf32	-4.669338826118574	5.3969445861049054e-05	-0.5617991588156057	0.0023233565352317755	0.5363610412472343
SPDYE6	4.674108310450577	5.447180881566793e-05	1.0667845824929816	0.002338892133848848	-0.5203560166573752
EXPH5	4.654172417614199	5.471005189843243e-05	2.0850307715406293	0.00234303592728753	-0.6648033966451924
CCDC104	-4.821347366584356	5.4908972381720015e-05	-0.3321091280417825	0.0023454786109617922	0.6182646837468404
BAG1	4.6852467393086625	5.5425268968671105e-05	0.31740383519518467	0.0023614307250543866	-0.5625114764455849
PDLIM2	-4.648651521028004	5.620320943012736e-05	-0.37927525481123503	0.0023884196788931497	0.46895338585597834
TNNT1	-4.755145246692845	5.6367490359818306e-05	-1.9357787806684588	0.0023892589311234782	0.5121568286177925
POFUT1	4.943498101653276	5.690067842497902e-05	0.29987272153486444	0.0023995538649064494	-0.41675339362170777
MOV10	-4.622847215904282	5.67829192109549e-05	-0.4618945189198733	0.0023995538649064494	0.4699728173708633
ZNF275	4.634250131895852	5.795251020065735e-05	0.4601277554616985	0.002425710757256718	-0.5479037173311355
S100A6	-4.611529464121697	5.787474901520689e-05	-0.7853148478079479	0.002425710757256718	0.4455388205739429
RYK	-4.627773691401976	5.8107885782690724e-05	-0.2205457883282378	0.002425710757256718	0.5720061587541757
COG7	-4.617327726581262	5.799572474012201e-05	-0.23927043362184186	0.002425710757256718	0.3718108575061961
MURC	4.608851361326575	5.9436753593191035e-05	0.8261430336851934	0.0024608259766018175	-0.5578667479489988
TCEA3	-4.958233034790821	5.926624859412348e-05	-1.0872440762256739	0.0024608259766018175	0.4906993077699309
PTRHD1	-4.6157704187122	5.937088883272651e-05	-0.5204628811218326	0.0024608259766018175	0.595911890210901
EFCAB14	4.641937836444021	5.9544515797031454e-05	0.37682193676479514	0.0024608259766018175	-0.4770252874184594
SSH2	4.597560865150415	6.008333454762937e-05	0.6137667698232363	0.0024768097049749625	-0.5520498548457913
KRCC1	-4.604361672303552	6.0230929852999514e-05	-0.4534409944388038	0.0024768097049749625	0.5739376602947864
HIST4H4	-4.72431514627937	6.0688036848835946e-05	-0.5368607189235384	0.002489414236099521	0.6227786355451695
ERI1	4.781532729551846	6.108964034355395e-05	0.44478566090461236	0.002493513196343927	-0.4732947598801256
CCDC22	-4.790037987421761	6.107639327544172e-05	-0.26809171057203685	0.002493513196343927	0.45366129113430703
ZNRD1	-4.596112567619111	6.215904771700397e-05	-0.5412841998156495	0.0025309143295807702	0.6112988567392351
LNX1	4.77351147094437	6.270439096153942e-05	1.151045584352394	0.0025460102236329295	-0.6909125057986392
TMEM201	4.596379349546326	6.283783021246356e-05	0.5153867708025306	0.0025460102236329295	-0.4699732271040094
BICD2	4.581257367586946	6.322693229568429e-05	0.35266899750083347	0.0025555120239118753	-0.5445927302026471
NR1D1	4.587035912304767	6.354065718701217e-05	0.8267292735848226	0.0025619283023378004	-0.4538051041075545
FZD6	-4.591276027935052	6.391817551998972e-05	-0.7057446471235131	0.0025708792202456202	0.39331412449169506
SRPX2	4.6947241631303775	6.433103842576564e-05	0.8771477902874878	0.0025812048451852713	-0.5532640446299804
OAS2	4.650210279726897	6.458250967492883e-05	1.208523070399477	0.0025850205022669454	-0.576539198158068
DNAJB12	4.587537665753928	6.474700690130361e-05	0.22327681089117846	0.0025853448576943234	-0.5385251865872941
RCBTB2	-4.69528568696394	6.50818031925114e-05	-0.6669638042823856	0.0025924512977720626	0.4728863454864022
